Name,ForeignID,Default terminal,Monthly Diesel Quota,Street,Bandar,State,District,"Region (North, South, East or Central)",Email,Telephone,Accessibilty Roadtanker,Next Critical Stock,"Latitude/Longitude, Road",Status,Sold to Name,Sold to ID,ShipTo ID,Sales Organisation for SAP field,Postcode,"Position Method, Road","Position Method, Home",POI,Planned Trips,Overridden terminal for 97,Order Type 2,Order Type 1,Opening time,No delivery start 2,No delivery start 1,No delivery end 2,No delivery end 1,Name2,Mobile,Marked for export,"Latitude/Longitude, Home",Last Visit,Last changed by user,Last changed,Just in Time + 1,Just in Time,House Suffix,House Number,GPS-validated,Fax,Division for SAP field,Distribution Channel for SAP field,CUSTOMERINFOTEXT23,Customer type,Customer Group,Created by user,Created,Country Code,Country,"Coordinate, Road","Coordinate, Home",Contact Name,Consolidation Group,Closing time,Binary opening weekdays string,Alternative Street,Address District
STESEN MINYAK JASA TUAH,90033315,M818,92820,"LOT 12616, JLN IZUDDIN, AULONG, ,",TAIPING,PER,NORTH2,NORTH,muhammad_sulaiman@petronas.com.my,123860468,43680,13/10/16 7:47,"(4.854618, 100.722386)",Default,STESEN MINYAK JASA TUAH,90033315,90033315,D001,34000,,,Invalid,0,,- Invalid -,Retail_Delivery,6:30:00,,,,,,,FALSE,"(4.854618, 100.722386)",(Invalid),STARSPRD01_ImportServer,08/10/16 13:20,13/10/16 7:47,11/10/16 20:53,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(691004, 536837)","(691004, 536837)",,- Invalid -,00:30:00,1111111,,- Invalid -
STESEN MINYAK LEMAL (2),90037400,M838,76440,"LOT 985 JALAN LEMAL, ,",PASIR MAS,KEL,EAST1,EAST,fairuz.shamsuri@petronas.com.my,177437376,43680,11/10/16 11:18,"(6.032210, 102.141652)",Default,STESEN MINYAK LEMAL (2),90037400,90037400,D001,17000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(6.032210, 102.141652)",(Invalid),STARSPRD01_ImportServer,11/10/16 5:55,12/10/16 2:55,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(847836, 667768)","(847836, 667768)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK MAHSIRU,90015022,M819,92820,"LOT 523 MUKIM KELEBANG KUAH, JALAN PADANG MATSIRAT,",LANGKAWI,KED,NORTH1,NORTH,irfan.mattaha@petronas.com.my,194172020,32760,(Invalid),"(6.328171, 99.825106)",Default,STESEN MINYAK MAHSIRU,90015022,90015022,D001,7000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(6.328171, 99.825106)",(Invalid),STARSPRD01_ImportServer,30/09/16 1:05,(Invalid),(Invalid),,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(591261, 699554)","(591261, 699554)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK MERIT EZY,90037358,M808,314201,"LOT 2059 JALAN BESAR, PEKAN SERENDAH,",RAWANG,SEL,CENTR2,CENTRAL,fadzil_badarudin@petronas.com.my,123203655,43680,15/10/16 13:10,"(3.374389, 101.614301)",Default,STESEN MINYAK MERIT EZY,90037358,90037358,D001,48200,,,Invalid,0,,- Invalid -,Retail_Delivery,6:30:00,,,,,,,FALSE,"(3.374389, 101.614301)",(Invalid),STARSPRD01_ImportServer,10/10/16 1:05,15/10/16 13:10,13/10/16 16:08,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(790506, 373366)","(790506, 373366)",,- Invalid -,23:00:00,1111111,,- Invalid -
STESEN MINYAK MESRA JAYA,90033732,M818,147420,"HS (M) 1113, JALAN KERBAU ,, MUKIM SUNGAI PETANI,",SUNGAI PETANI,KED,NORTH1,NORTH,ong.weihan@petronas.com.my,124573558,43680,14/10/16 3:33,"(5.635274, 100.507557)",Default,STESEN MINYAK MESRA JAYA,90033732,90033732,D001,8000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(5.635274, 100.507557)",(Invalid),STARSPRD01_ImportServer,10/10/16 18:58,(Invalid),14/10/16 3:33,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(666967, 623103)","(666967, 623103)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK MESRA SELUANG,90034757,M818,191100,"LOT 134 MUKIM SUNGAI SELUANG, ,",KULIM,KED,NORTH1,NORTH,,194722769,43680,13/10/16 22:59,"(5.435581, 100.553118)",Default,STESEN MINYAK MESRA SELUANG,90034757,90034757,D001,9000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(5.435581, 100.553118)",(Invalid),STARSPRD01_ImportServer,09/10/16 12:17,13/10/16 22:59,11/10/16 17:50,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(672072, 601034)","(672072, 601034)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK MUTIARA,90037279,M818,120120,"PT 49753,HSD773/97, JLN LENCONGAN, TIMUR, BANDAR MUTIARA,",SUNGAI PETANI,KED,NORTH1,NORTH,ong.weihan@petronas.com.my,124889668,43680,13/10/16 18:58,"(5.630622, 100.540069)",Default,STESEN MINYAK MUTIARA,90037279,90037279,D001,8000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(5.630622, 100.540069)",(Invalid),STARSPRD01_ImportServer,09/10/16 8:26,13/10/16 18:58,13/10/16 2:21,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(670570, 622598)","(670570, 622598)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK MYLIEIZ,90032092,M828,97274,"LOT 9252 BANDAR BARU NILAI, , MUKIM LABU",NEGERI SEMBILAN,SER,CENTR3,CENTRAL,kamal_aznizam@petronas.com.my,123710020,43680,13/10/16 6:19,"(2.811388, 101.778606)",Default,STESEN MINYAK MYLIEIZ,90032092,90032092,D001,71800,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(2.811388, 101.778606)",(Invalid),STARSPRD01_ImportServer,10/10/16 18:45,13/10/16 6:19,11/10/16 22:17,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(808941, 311113)","(808941, 311113)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK PERHENTIAN TIGA,90033222,M828,109200,"LOT PTD 4717 MUKIM RENGGAM, ,",SIMPANG RENGGAM,JOH,SOUTH2,SOUTH,syazwan_sulaiman@petronas.com.my,197585240,43680,13/10/16 3:47,"(1.826643, 103.311337)",Default,STESEN MINYAK PERHENTIAN TIGA,90033222,90033222,D001,86200,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(1.826643, 103.311337)",(Invalid),STARSPRD01_ImportServer,11/10/16 9:09,(Invalid),13/10/16 3:47,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(979957, 202476)","(979957, 202476)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK PERINTIS,90032427,M829,234780,"LOT PTD 77633, GELANG PATAH, ,",GELANG PATAH,JOH,SOUTH2,SOUTH,syazwan_sulaiman@petronas.com.my,127386557,43680,11/10/16 13:06,"(1.451117, 103.595579)",Default,STESEN MINYAK PERINTIS,90032427,90032427,D001,81550,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(1.451117, 103.595579)",(Invalid),STARSPRD01_ImportServer,10/10/16 21:20,12/10/16 18:08,11/10/16 13:06,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(1011762, 160913)","(1011762, 160913)",,- Invalid -,23:00:00,1111111,,- Invalid -
STESEN MINYAK PETRONAS ABIE,90031884,M829,76440,"LOT PTD 44992, TAMAN UNIVERSITI,",JOHOR BAHRU,JOH,SOUTH2,SOUTH,,167184743,43680,12/10/16 7:32,"(1.541127, 103.628142)",Default,STESEN MINYAK PETRONAS ABIE,90031884,90031884,D001,81300,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(1.541127, 103.628142)",(Invalid),STARSPRD01_ImportServer,09/10/16 6:25,14/10/16 12:11,12/10/16 7:32,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(1015375, 170902)","(1015375, 170902)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK POPULAR (2),90039545,M817,202020,"LOT 7338, JLN CHANGKAT JONG, ,",TELUK INTAN,PER,NORTH2,NORTH,azmir_arffin@petronas.com.my,125574635,43680,11/10/16 21:55,"(4.004293, 101.041700)",Default,STESEN MINYAK POPULAR (2),90039545,90039545,D001,36000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(4.004293, 101.041700)",(Invalid),STARSPRD01_ImportServer,11/10/16 10:43,(Invalid),11/10/16 21:55,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(726687, 442884)","(726687, 442884)",,- Invalid -,23:59:59,1111111,,- Invalid -
STESEN MINYAK PRIMA,90035489,M817,491400,"KAWASAN RAWAT & REHAT,, SIMPANG PULAI (ARAH SELATAN),",KAMPUNG KEPAYANG,PER,NORTH2,NORTH,rasydansani@petronas.com.my,192193455,43680,11/10/16 11:18,"(4.500266, 101.152620)",Default,STESEN MINYAK PRIMA,90035489,90035489,D001,31300,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(4.500266, 101.152620)",(Invalid),STARSPRD01_ImportServer,11/10/16 10:46,12/10/16 11:45,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(738855, 497777)","(738855, 497777)",,- Invalid -,23:59:59,1111111,,- Invalid -
STESEN MINYAK ROMALI,90009592,M829,65520,"STESEN SERVIS PETRONAS, LOT 3439 JLN LURAH 23,KEMPAS BARU,","JOHOR BAHRU, JOHOR",JOH,SOUTH2,SOUTH,mustaffa.zakaria@petronas.com.my,197560456,27300,11/10/16 11:18,"(1.533267, 103.716980)",Default,STESEN MINYAK ROMALI,90009592,90009592,D001,81200,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(1.533267, 103.716980)",(Invalid),STARSPRD01_ImportServer,07/10/16 22:41,12/10/16 13:44,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(1025292, 170052)","(1025292, 170052)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK ROMLI HUSSEIN,90009517,M818,136500,"LOT 2856, JALAN BATU 5,, ,",PARIT PANJANG,KED,NORTH1,NORTH,,194161913,43680,13/10/16 17:45,"(5.705335, 100.746636)",Default,STESEN MINYAK ROMLI HUSSEIN,90009517,90009517,D001,9120,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(5.705335, 100.746636)",(Invalid),STARSPRD01_ImportServer,10/10/16 19:01,16/10/16 2:24,13/10/16 17:45,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(693430, 630925)","(693430, 630925)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SASA,90037848,M829,65520,"LOT 81817, MUTIARA RINI SKUDAI, ,",JOHOR BAHRU,JOH,SOUTH2,SOUTH,,167170520,43680,12/10/16 8:18,"(1.524390, 103.644942)",Default,STESEN MINYAK SASA,90037848,90037848,D001,81300,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(1.524390, 103.644942)",(Invalid),STARSPRD01_ImportServer,09/10/16 23:06,15/10/16 2:53,12/10/16 8:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(1017254, 169050)","(1017254, 169050)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SELAMAT,90032851,M828,147420,"BT 13 1/2 JALAN KLUANG, ,",PARIT RAJA,JOH,SOUTH2,SOUTH,gan_mingyu@petronas.com.my,137791869,43680,11/10/16 11:18,"(1.860797, 103.105221)",Default,STESEN MINYAK SELAMAT,90032851,90032851,D001,86400,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(1.860797, 103.105221)",(Invalid),STARSPRD01_ImportServer,10/10/16 18:42,12/10/16 12:03,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(956962, 206207)","(956962, 206207)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SERATA SENTOSA,90001987,M808,106150,"STESEN SERVIS PETRONAS, LOT 12134 BT 6 1/2, JALAN KEPONG",KUALA LUMPUR,PSK,CENTR2,CENTRAL,eries_deraman@petronas.com.my,123780000,43680,11/10/16 11:18,"(3.208174, 101.654454)",Default,STESEN MINYAK SERATA SENTOSA,90001987,90001987,D001,52000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,0:00:00,,6:00:00,,,FALSE,"(3.208174, 101.654454)",(Invalid),STARSPRD01_ImportServer,09/10/16 23:21,13/10/16 9:10,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(795020, 354986)","(795020, 354986)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SERI ISKANDAR,90032847,M817,109200,"LOT PTD 307 & 308 SERI ISKANDAR, ,","MUKIM BOTA, BANDAR UNIVERSITI",PER,NORTH2,NORTH,azly_abubakar@petronas.com.my,195720393,43680,12/10/16 23:52,"(4.363778, 100.976780)",Default,STESEN MINYAK SERI ISKANDAR,90032847,90032847,D001,31750,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(4.363778, 100.976780)",(Invalid),STARSPRD01_ImportServer,10/10/16 12:58,(Invalid),12/10/16 23:52,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(719376, 482626)","(719376, 482626)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SERI MAKMUR,90031710,M839,338520,"LOT 4401 TAMAN BALOK MAKMUR, ,","KUANTAN,",PAH,EAST2,EAST,azrio@petronas.com.my,129007852,43680,12/10/16 6:36,"(3.964644, 103.382608)",Default,STESEN MINYAK SERI MAKMUR,90031710,90031710,D001,26100,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(3.964644, 103.382608)",(Invalid),STARSPRD01_ImportServer,09/10/16 16:55,13/10/16 14:05,12/10/16 6:36,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(986989, 439509)","(986989, 439509)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SERI PELABUHAN,90039710,M839,311220,"PETRONAS SERVICE STATION, PELABUHAN KUANTAN, TANJUNG GELANG,",KUANTAN,PAH,EAST2,EAST,azrio@petronas.com.my,129881352,43680,13/10/16 5:56,"(3.969033, 103.418738)",Default,STESEN MINYAK SERI PELABUHAN,90039710,90039710,D001,26100,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(3.969033, 103.418738)",(Invalid),STARSPRD01_ImportServer,09/10/16 16:55,14/10/16 18:41,13/10/16 5:56,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(991009, 440017)","(991009, 440017)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SITIMAS,90001392,M828,54600,"LOT 215,MUKIM TANGGA BATU, ,",MELAKA,MEL,SOUTH1,SOUTH,,136105110,43680,15/10/16 15:43,"(2.253314, 102.153312)",Default,STESEN MINYAK SITIMAS,90001392,90001392,D001,76400,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(2.253314, 102.153312)",(Invalid),STARSPRD01_ImportServer,10/10/16 14:56,15/10/16 15:43,14/10/16 11:14,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(850793, 249440)","(850793, 249440)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SITIMAS MAJU,90041480,M828,49140,"LOT 260 KLEBANG BESAR, ,",MELAKA,MEL,SOUTH1,SOUTH,,1132255322,43680,12/10/16 6:49,"(2.217920, 102.199805)",Default,STESEN MINYAK SITIMAS MAJU,90041480,90041480,D001,75200,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(2.217920, 102.199805)",(Invalid),STARSPRD01_ImportServer,08/10/16 23:13,(Invalid),12/10/16 6:49,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(855979, 245533)","(855979, 245533)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SKAZ,90033347,M839,294840,"LOT 2247 JALAN SABAK, ,",KUALA ROMPIN,PAH,EAST2,EAST,kyairul_anuas@petronas.com.my,199657272,43680,11/10/16 11:18,"(2.799700, 103.475991)",Default,STESEN MINYAK SKAZ,90033347,90033347,D001,26800,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(2.799700, 103.475991)",(Invalid),STARSPRD01_ImportServer,11/10/16 7:28,12/10/16 12:51,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(997983, 310405)","(997983, 310405)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK SOLEH JAMAL,90041721,M828,49140,"GRN 298383, LOT 28541, MUKIM SIMPANG KANAN,",BATU PAHAT,JOH,SOUTH2,SOUTH,gan_mingyu@petronas.com.my,,43680,11/10/16 11:18,"(1.978850, 102.880864)",Default,STESEN MINYAK SOLEH JAMAL,90041721,90041721,D001,85300,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(1.978850, 102.880864)",(Invalid),STARSPRD01_ImportServer,09/10/16 11:51,13/10/16 20:08,11/10/16 11:18,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:41,PEN,Malaysia,"(931919, 219229)","(931919, 219229)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK TASHA,90018541,M828,81900,"KM 5, JALAN BATU PAHAT, ,",KLUANG,JOH,SOUTH2,SOUTH,gan_mingyu@petronas.com.my,197741833,43680,13/10/16 0:04,"(2.008012, 103.276749)",Default,STESEN MINYAK TASHA,90018541,90018541,D001,86000,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(2.008012, 103.276749)",(Invalid),STARSPRD01_ImportServer,10/10/16 7:59,(Invalid),13/10/16 0:04,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(976049, 222570)","(976049, 222570)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK TERAS KHIDMAT,90034190,M828,191100,"LOT 15003/8 PT 7931 SEREMBAN-JELEBU, ,",(JELEBU BOUND) SEREMBAN,SER,SOUTH1,SOUTH,roshanpal@petronas.com.my,196213366,54600,13/10/16 4:19,"(2.727051, 101.959262)",Default,STESEN MINYAK TERAS KHIDMAT,90034190,90034190,D001,70400,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(2.727051, 101.959262)",(Invalid),STARSPRD01_ImportServer,10/10/16 18:43,13/10/16 4:19,12/10/16 2:11,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(829068, 301828)","(829068, 301828)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK TTDI,90018386,M808,64613,"STESEN SERVIS PETRONAS, LOT 29395 & 29396, PERSIARAN ZAABA, TTDI",KUALA LUMPUR,PSK,CENTR2,CENTRAL,eries_deraman@petronas.com.my,122153372,54600,13/10/16 23:29,"(3.142257, 101.625335)",Default,STESEN MINYAK TTDI,90018386,90018386,D001,60000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,16:30:00,6:30:00,19:30:00,9:30:00,,,FALSE,"(3.142257, 101.625335)",(Invalid),STARSPRD01_ImportServer,06/10/16 12:17,13/10/16 23:29,12/10/16 10:00,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(791800, 347684)","(791800, 347684)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK WAHYU BTK,90038097,M839,120120,"LOT PT 57349 HS(D) 19022, JALAN DATO LIM HOE LEK,",KUANTAN,PAH,EAST2,EAST,azrio@petronas.com.my,199540000,43680,12/10/16 18:06,"(3.822217, 103.326549)",Default,STESEN MINYAK WAHYU BTK,90038097,90038097,D001,25000,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(3.822217, 103.326549)",(Invalid),STARSPRD01_ImportServer,10/10/16 15:24,14/10/16 10:14,12/10/16 18:06,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(980829, 423688)","(980829, 423688)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK YZ,90036126,M808,50767,"LOT PT 128 JALAN KG PANDAN, ,",AMPANG,SEL,CENTR2,CENTRAL,,123269240,32760,13/10/16 10:52,"(3.142418, 101.728051)",Default,STESEN MINYAK YZ,90036126,90036126,D001,54200,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,16:30:00,6:30:00,19:30:00,9:30:00,,,FALSE,"(3.142418, 101.728051)",(Invalid),STARSPRD01_ImportServer,08/10/16 20:47,13/10/16 0:17,11/10/16 20:47,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(803225, 347731)","(803225, 347731)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK ZAIDI,90032473,M829,81900,"LOT PTD 166325,HS(D) 330787, MUKIM PLENTONG,",PASIR GUDANG,JOH,SOUTH2,SOUTH,saifullyz.dzulkifli@petronas.com.my,197171500,43680,12/10/16 1:21,"(1.506371, 103.842984)",Default,STESEN MINYAK ZAIDI,90032473,90032473,D001,81700,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(1.506371, 103.842984)",(Invalid),STARSPRD01_ImportServer,10/10/16 18:48,16/10/16 2:48,12/10/16 1:21,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:40,PEN,Malaysia,"(1039364, 167100)","(1039364, 167100)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK ZAINUDIN,90018622,M828,27300,"LOT PTD 26878, MUKIM SIMPANG KAN, JALAN KLUANG,",BATU PAHAT,JOH,SOUTH2,SOUTH,gan_mingyu@petronas.com.my,193506641,43680,13/10/16 4:20,"(1.859691, 102.950546)",Default,STESEN MINYAK ZAINUDIN,90018622,90018622,D001,83000,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(1.859691, 102.950546)",(Invalid),STARSPRD01_ImportServer,11/10/16 1:04,(Invalid),13/10/16 4:20,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(939717, 206045)","(939717, 206045)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK ZAZ,90031344,M808,56870,"LOT 37331, JLN KINRARA 5, BANDAR KINRARA, ,",PUCHONG,SEL,CENTR3,CENTRAL,paritushdutt@petronas.com.my,192166696,43680,14/10/16 8:40,"(3.046301, 101.642063)",Default,STESEN MINYAK ZAZ,90031344,90031344,D001,47100,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(3.046301, 101.642063)",(Invalid),STARSPRD01_ImportServer,06/10/16 10:06,14/10/16 8:40,12/10/16 16:10,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,22/01/15 11:33,PEN,Malaysia,"(793687, 337071)","(793687, 337071)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MINYAK ZK,90018342,M808,59554,"STESEN SERVIS PETRONAS, LOT 15, JALAN SELANGOR,",PETALING JAYA,SEL,CENTR2,CENTRAL,faliq_farouk@petronas.com.my,192605653,43680,11/10/16 23:00,"(3.097946, 101.647198)",Default,STESEN MINYAK ZK,90018342,90018342,D001,46000,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,16:30:00,6:30:00,19:30:00,9:30:00,,,FALSE,"(3.097946, 101.647198)",(Invalid),STARSPRD01_ImportServer,09/10/16 10:15,13/10/16 23:13,11/10/16 23:00,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(794244, 342787)","(794244, 342787)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN MOZA MELAKA,90001347,M828,65520,"BATU 5, BATU BERENDAM, ,",MELAKA,MEL,SOUTH1,SOUTH,,192678970,43680,13/10/16 3:51,"(2.254517, 102.254479)",Default,STESEN MOZA MELAKA,90001347,90001347,D001,75350,,,Invalid,0,,- Invalid -,Retail_Delivery,6:00:00,,,,,,,FALSE,"(2.254517, 102.254479)",(Invalid),STARSPRD01_ImportServer,10/10/16 22:49,13/10/16 3:51,12/10/16 5:36,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(862059, 249598)","(862059, 249598)",,- Invalid -,23:59:00,1111111,,- Invalid -
STESEN PETRONAS BENTA,90016911,M839,322140,"LOT 1026, KM 1 JALAN JERANTUT, ,",BENTA,PAH,EAST2,EAST,asree_asmoe@petronas.com.my,129513554,43680,11/10/16 20:00,"(4.014303, 101.971822)",Default,STESEN PETRONAS BENTA,90016911,90016911,D001,27300,,,Invalid,0,,- Invalid -,Retail_Delivery,0:00:00,,,,,,,FALSE,"(4.014303, 101.971822)",(Invalid),STARSPRD01_ImportServer,11/10/16 7:36,12/10/16 10:53,11/10/16 20:00,,,FALSE,,FL,RE,,ASR,- Invalid -,STARSPRD01_ImportServer,07/12/14 15:39,PEN,Malaysia,"(830031, 444308)","(830031, 444308)",,- Invalid -,23:59:00,1111111,,- Invalid -
